api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,315.58,1.61,62.65,4961.79,3311.77,3381.36612
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,314.97,0.59,62.83,5058.74,3356.17,3425.77236
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,312.06,2.77,63.42,5154.91,3399.65,3469.25282
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,310.95,1.05,63.58,5250.48,3442.3,3511.897
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,308.17,3.04,62.0,5347.07,3486.47,3556.06854
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,304.48,3.56,62.77,5441.3,3530.16,3599.75831
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,300.17,4.04,62.15,5537.2,3574.52,3644.1156
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,294.45,5.26,61.57,5633.68,3620.05,3689.64745
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,290.63,3.65,62.56,5729.95,3665.16,3734.75949
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,287.33,3.21,61.58,5825.75,3710.04,3779.64063
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,286.41,1.28,60.65,5922.06,3756.56,3826.16374
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,284.76,1.61,60.12,6017.09,3803.53,3873.12695
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,283.14,1.88,61.25,6113.08,3850.53,3920.1263
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,282.09,0.99,61.07,6207.91,3896.27,3965.86997
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,281.36,0.67,61.1,6302.77,3942.14,4011.73635
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,279.88,5.36,66.05,6398.37,3984.67,4054.2695
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,280.71,8.02,73.75,6494.92,4017.83,4087.42539
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,281.97,3.85,75.21,6544.28,4031.03,4100.63302
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,283.82,4.0,75.53,6589.73,4042.51,4112.11352
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,283.71,0.22,75.53,6638.13,4054.61,4124.20737
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,284.88,3.21,76.49,6684.47,4065.81,4135.41042
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,284.09,1.66,76.74,6733.04,4077.05,4146.65421
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,284.21,1.09,77.24,6780.29,4087.69,4157.29115
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,283.58,4.74,79.52,6830.18,4097.74,4167.33942
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,284.71,6.03,80.58,6855.69,4102.15,4171.74734
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,284.71,1.09,81.14,6906.84,4110.27,4179.87235
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,282.97,8.87,85.55,6960.27,4116.46,4186.06333
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,283.56,10.22,89.88,7003.03,4118.17,4187.76779
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,284.72,6.7,93.02,7052.99,4116.9,4186.50368
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,286.59,4.36,92.34,7098.6,4114.77,4184.37089
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,287.18,1.5,91.91,7147.35,4112.96,4182.56324
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,290.75,7.1,89.44,7208.48,4112.24,4181.8429
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,291.15,4.53,88.46,7231.84,4112.67,4182.27097
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,297.83,11.42,87.78,7290.6,4114.6,4184.20084
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,309.12,18.53,89.63,7352.32,4116.0,4185.60019
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,313.84,15.15,91.73,7386.42,4115.6,4185.19528
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,318.92,19.06,87.9,7419.79,4115.7,4185.30308
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,324.96,9.58,87.96,7482.82,4117.98,4187.58186
500292322400,MPH-18,MILNEPT,MILNE_SCHRADER,331.91,15.07,90.74,7532.49,4118.55,4188.14598
