api,sw_name,bu_id,project,survey_num,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,0.0,0.0,0.0,0.0,-48.68,0.0
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,31.78,0.0,0.32,166.7,118.02,166.69913
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,25.93,0.56,0.7,234.53,185.85,234.52633
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,352.54,0.82,0.23,298.36,249.67,298.35413
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,234.46,3.37,1.96,360.02,311.32,360.0026
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,229.11,2.39,3.44,422.85,374.08,422.7612
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,217.83,3.23,5.23,483.92,434.98,483.65509
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,210.08,2.88,6.8,545.26,495.98,544.65648
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,201.84,3.06,8.36,607.29,557.46,606.14437
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,192.0,3.88,10.22,670.2,619.55,668.23045
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,186.32,4.28,12.7,733.85,681.93,730.60863
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,184.91,4.88,15.83,798.32,744.4,793.08323
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,183.01,3.58,18.05,862.23,805.54,854.21688
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,181.09,4.49,20.79,924.89,864.63,913.30696
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,180.83,2.79,22.56,988.39,923.63,972.31483
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,179.28,3.74,24.87,1052.41,982.25,1030.92548
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,177.8,2.59,26.38,1115.85,1039.44,1088.12477
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,178.04,5.03,29.56,1179.1,1095.3,1143.97967
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,177.81,5.71,33.19,1242.71,1149.6,1198.27953
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,177.56,3.58,35.45,1306.0,1201.87,1250.54759
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,177.12,4.73,38.48,1370.26,1253.21,1301.88576
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,177.33,3.65,40.8,1433.92,1302.23,1350.90511
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,177.47,4.85,43.88,1497.48,1349.2,1397.88071
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,176.66,3.38,45.95,1561.06,1394.22,1442.90332
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,175.06,2.9,47.4,1625.11,1438.17,1486.85086
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,175.14,0.6,47.03,1687.73,1480.71,1529.38558
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,175.71,0.66,46.93,1753.03,1525.26,1573.93713
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,175.79,0.33,46.73,1816.92,1568.97,1617.64864
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,174.52,1.49,46.54,1880.18,1612.41,1661.08683
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,174.45,1.31,45.72,1943.18,1656.07,1704.74719
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,174.62,4.31,43.01,2006.18,1701.1,1749.78189
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,175.04,1.55,43.96,2070.06,1747.45,1796.13006
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,175.96,3.38,46.01,2133.72,1792.47,1841.15453
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,175.87,1.43,45.11,2196.96,1836.75,1885.43251
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,176.3,2.1,46.43,2261.51,1881.78,1930.45805
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,176.52,0.31,46.31,2325.05,1925.62,1974.30078
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,174.2,3.15,47.36,2388.34,1968.92,2017.60032
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,174.15,1.62,46.33,2451.96,2012.43,2061.11438
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,172.31,3.62,44.45,2515.25,2056.88,2105.56165
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,169.58,3.57,43.2,2578.72,2102.68,2151.35602
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,167.86,2.71,41.94,2642.11,2149.36,2198.0405
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,165.32,3.54,40.44,2705.53,2197.09,2245.76813
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,163.15,3.7,38.55,2768.83,2245.94,2294.61578
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,161.29,3.45,36.68,2832.16,2296.1,2344.78091
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,159.39,3.83,34.51,2895.77,2347.82,2396.50412
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,158.06,3.64,32.34,2958.7,2400.34,2449.02365
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,153.8,4.4,30.6,3022.8,2455.02,2503.70027
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,150.99,3.49,28.89,3086.0,2509.89,2558.57393
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,145.14,4.6,28.06,3149.26,2565.51,2614.19163
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,140.81,3.51,27.12,3212.29,2621.38,2670.05929
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,134.84,4.39,26.37,3275.87,2678.17,2726.84745
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,127.75,4.95,25.86,3339.66,2735.46,2784.13931
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,121.18,4.55,25.49,3402.7,2792.29,2840.96677
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,114.67,4.44,24.9,3466.5,2850.03,2898.70816
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,108.29,4.26,24.24,3530.63,2908.36,2957.04159
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,101.73,4.33,23.52,3594.08,2966.39,3015.07003
500292362200,MPE-41,MILNEPT,MILNE_SCHRADER,FINAL,94.76,4.35,23.33,3657.89,3024.95,3073.63232
