api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-70.25,0.0
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,112.0,41.75,112.0
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,177.0,1.29,0.8,174.0,103.75,173.99799
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,178.0,0.4,1.15,261.0,190.74,260.98526
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,172.0,0.4,0.8,351.0,280.72,350.97211
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,126.0,0.65,0.6,440.0,369.72,439.96608
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,66.0,1.49,1.6,534.0,463.7,533.94986
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,40.54,2.61,4.38,649.62,579.16,649.40512
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,36.97,0.39,4.64,747.26,676.49,746.7429
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,29.16,1.44,5.84,844.15,772.98,843.22745
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,12.02,2.04,6.5,939.78,868.06,938.31108
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,358.93,4.65,10.58,1036.53,963.73,1033.97677
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,351.07,3.67,13.74,1133.5,1058.52,1128.76554
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,344.54,3.27,16.41,1230.02,1151.71,1221.96225
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,334.16,4.91,19.71,1323.63,1240.72,1310.97117
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,327.33,3.62,22.23,1420.4,1331.09,1401.33826
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,327.29,0.7,22.91,1517.48,1420.73,1490.98251
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,328.74,1.03,23.71,1613.2,1508.64,1578.8896
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,328.69,2.56,26.11,1706.8,1593.53,1663.77584
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,327.19,3.77,29.64,1802.35,1677.98,1748.22684
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,327.02,4.92,34.39,1898.99,1759.9,1830.14535
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,323.59,2.04,34.61,1994.98,1839.01,1909.26075
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,321.12,4.98,39.1,2089.95,1914.99,1985.23635
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,319.11,3.45,42.15,2186.12,1987.97,2058.22271
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,316.18,2.32,43.15,2282.02,2058.51,2128.7639
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,312.1,3.57,45.05,2377.81,2127.31,2197.56414
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,308.76,4.19,48.11,2471.07,2191.42,2261.66752
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,305.68,3.83,50.97,2567.6,2254.06,2324.30971
500292322700,MPH-16,MILNEPT,MILNE_SCHRADER,304.09,3.59,54.18,2663.8,2312.52,2382.76733
