api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-72.46,0.0
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,274.0,201.54,274.0
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,454.0,381.54,454.0
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,186.0,1.67,3.0,634.0,561.46,633.91777
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,186.0,0.99,3.9,725.0,652.29,724.75191
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,196.0,1.2,4.8,823.0,750.01,822.47001
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,201.04,2.53,7.92,948.23,874.45,946.91483
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,205.81,2.99,10.69,1044.39,969.34,1041.80168
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,203.86,3.26,13.8,1140.6,1063.35,1135.81172
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,204.71,2.84,16.5,1236.05,1155.48,1227.93594
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,200.46,4.73,20.84,1332.08,1246.44,1318.89512
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,199.86,5.57,26.21,1428.6,1334.9,1407.3607
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,201.47,3.03,29.03,1524.83,1420.16,1492.6171
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,195.83,4.13,31.81,1621.35,1503.4,1575.8589
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,201.29,3.7,29.69,1716.1,1584.84,1657.2991
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,206.88,3.77,31.94,1812.56,1667.69,1740.15333
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,210.15,4.47,35.84,1908.76,1747.54,1820.00118
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,209.35,1.14,34.84,2005.36,1826.34,1898.80051
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,214.46,4.39,37.79,2101.63,1903.92,1976.38175
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,217.33,6.14,43.36,2197.35,1976.6,2049.06415
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,218.97,4.26,47.27,2293.19,2043.99,2116.44891
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,218.81,1.5,48.7,2389.12,2108.2,2180.65563
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,219.28,1.51,50.1,2484.7,2170.4,2242.85528
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,215.82,2.88,49.37,2579.79,2231.86,2304.32467
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,211.62,4.08,47.03,2675.53,2295.69,2368.14993
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,210.83,2.02,46.22,2724.57,2329.37,2401.82915
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,204.81,4.42,41.75,2862.99,2428.98,2501.4442
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,196.54,5.92,40.2,2958.14,2500.87,2573.33346
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,189.0,5.52,37.81,3054.27,2575.61,2648.07248
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,182.65,4.48,35.74,3150.9,2653.04,2725.49656
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,173.54,5.59,34.72,3246.67,2731.32,2803.77938
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,166.47,4.17,34.18,3343.36,2811.08,2883.54397
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,158.63,5.04,35.93,3439.16,2889.54,2962.00323
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,151.07,4.66,34.88,3535.69,2968.26,3040.71983
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,145.87,3.29,33.7,3631.63,3047.54,3120.001
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,139.9,3.47,33.14,3727.81,3127.84,3200.29988
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,130.79,5.56,34.89,3824.7,3208.2,3280.66091
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,123.81,5.2,37.63,3919.89,3284.98,3357.4424
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,119.59,4.57,41.1,4015.79,3359.13,3431.58685
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,116.91,3.45,43.87,4111.74,3429.88,3502.34457
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,115.17,4.73,48.28,4208.71,3497.14,3569.6003
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,112.95,4.65,52.39,4304.4,3558.21,3630.67043
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,108.89,3.73,53.9,4400.43,3615.82,3688.28222
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,102.43,6.82,57.72,4496.64,3669.92,3742.37555
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,97.25,6.42,62.0,4593.05,3718.34,3790.79782
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,94.77,5.16,66.39,4688.44,3759.86,3832.31711
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,91.35,4.02,68.65,4785.01,3796.79,3869.24867
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,86.8,5.28,71.4,4881.33,3829.7,3902.16468
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,84.08,4.29,74.58,4977.21,3857.75,3930.21449
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,79.5,4.93,76.23,5073.03,3881.91,3954.3709
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,76.2,3.35,76.1,5168.73,3904.8,3977.26128
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,75.66,5.61,78.88,5219.17,3915.73,3988.1861
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,74.65,3.08,80.2,5272.82,3925.47,3997.92623
500292316800,MPS-08,MILNEPT,MILNE_SCHRADER,74.08,10.05,83.19,5303.1,3929.84,4002.29949
