api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-70.0,0.0
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,99.68,0.0,0.37,100.0,30.0,99.99931
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,123.18,0.22,0.5,200.0,130.0,199.99648
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,127.28,0.09,0.58,300.0,229.99,299.99203
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,132.07,0.23,0.8,400.0,329.98,399.98473
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,144.83,1.31,2.08,500.0,429.95,499.95128
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,150.2,3.93,6.0,600.0,529.68,599.68361
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,149.67,2.55,8.55,700.0,628.87,698.87042
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,153.63,2.96,11.43,800.0,727.35,797.34501
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,152.98,3.4,14.83,900.0,824.72,894.71649
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,154.68,4.3,19.1,1000.0,920.34,990.34326
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,157.85,3.7,22.62,1100.0,1013.78,1083.7769
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,158.22,2.21,24.82,1200.0,1105.32,1175.32355
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,159.58,1.25,25.92,1300.0,1195.68,1265.67892
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,159.43,3.83,29.75,1400.0,1284.09,1354.09205
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,160.17,0.49,29.42,1500.0,1371.05,1441.05465
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,162.02,1.53,28.17,1600.0,1458.69,1528.68955
500292206700,MPI-03,MILNEPT,MILNE_SCHRADER,163.72,1.27,27.18,1700.0,1547.25,1617.24949
