,api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
230,500292264300,MPC-23,MILNEPT,MILNE_KUP,0.0,0.0,0.0,0.0,-45.0,0.0
231,500292264300,MPC-23,MILNEPT,MILNE_KUP,205.22,0.0,0.15,175.66,130.66,175.6598
232,500292264300,MPC-23,MILNEPT,MILNE_KUP,232.59,0.6,0.64,260.85,215.85,260.84756
233,500292264300,MPC-23,MILNEPT,MILNE_KUP,263.48,1.36,1.72,350.32,305.3,350.29797
234,500292264300,MPC-23,MILNEPT,MILNE_KUP,274.17,1.71,3.22,441.59,396.48,441.48102
235,500292264300,MPC-23,MILNEPT,MILNE_KUP,282.95,0.96,3.9,532.54,487.26,532.25566
236,500292264300,MPC-23,MILNEPT,MILNE_KUP,284.24,0.52,4.37,624.99,579.46,624.46476
237,500292264300,MPC-23,MILNEPT,MILNE_KUP,288.44,1.21,5.41,716.04,670.18,715.18241
238,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.97,1.38,6.4,807.23,760.89,805.88878
239,500292264300,MPC-23,MILNEPT,MILNE_KUP,297.59,0.78,7.08,897.9,850.93,895.93171
240,500292264300,MPC-23,MILNEPT,MILNE_KUP,297.92,1.13,8.1,988.21,940.45,985.44929
241,500292264300,MPC-23,MILNEPT,MILNE_KUP,301.33,1.9,9.83,1083.47,1034.54,1079.54266
242,500292264300,MPC-23,MILNEPT,MILNE_KUP,308.06,1.32,10.26,1178.32,1127.94,1172.94175
243,500292264300,MPC-23,MILNEPT,MILNE_KUP,308.98,1.84,8.52,1273.44,1221.78,1266.78366
244,500292264300,MPC-23,MILNEPT,MILNE_KUP,311.2,1.6,7.02,1368.95,1316.41,1361.41427
245,500292264300,MPC-23,MILNEPT,MILNE_KUP,307.11,1.39,5.77,1464.38,1411.25,1456.24908
246,500292264300,MPC-23,MILNEPT,MILNE_KUP,301.87,1.65,4.26,1559.85,1506.35,1551.35135
247,500292264300,MPC-23,MILNEPT,MILNE_KUP,303.92,1.64,2.7,1655.52,1601.84,1646.84203
248,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.12,1.41,1.39,1751.03,1697.29,1742.28933
249,500292264300,MPC-23,MILNEPT,MILNE_KUP,285.75,0.34,1.14,1846.05,1792.29,1837.2862
250,500292264300,MPC-23,MILNEPT,MILNE_KUP,285.16,0.09,1.05,1941.71,1887.93,1932.92872
251,500292264300,MPC-23,MILNEPT,MILNE_KUP,284.12,0.24,1.28,2036.84,1983.04,2028.03899
252,500292264300,MPC-23,MILNEPT,MILNE_KUP,277.67,1.02,0.31,2132.29,2078.48,2123.47868
253,500292264300,MPC-23,MILNEPT,MILNE_KUP,115.61,0.58,0.25,2227.69,2173.88,2218.87827
254,500292264300,MPC-23,MILNEPT,MILNE_KUP,101.64,0.12,0.15,2323.3,2269.49,2314.48768
255,500292264300,MPC-23,MILNEPT,MILNE_KUP,96.28,0.09,0.23,2418.73,2364.92,2409.91715
256,500292264300,MPC-23,MILNEPT,MILNE_KUP,272.94,1.02,0.74,2513.76,2459.95,2504.94507
257,500292264300,MPC-23,MILNEPT,MILNE_KUP,275.99,2.95,3.57,2609.83,2555.94,2600.93738
258,500292264300,MPC-23,MILNEPT,MILNE_KUP,280.21,2.88,6.3,2705.5,2651.24,2696.24401
259,500292264300,MPC-23,MILNEPT,MILNE_KUP,283.7,2.9,9.06,2801.83,2746.7,2791.7012
260,500292264300,MPC-23,MILNEPT,MILNE_KUP,286.91,2.64,11.5,2896.87,2840.21,2885.20926
261,500292264300,MPC-23,MILNEPT,MILNE_KUP,291.28,2.48,13.67,2992.52,2933.56,2978.55771
262,500292264300,MPC-23,MILNEPT,MILNE_KUP,291.74,2.22,15.79,3088.05,3025.94,3070.94285
263,500292264300,MPC-23,MILNEPT,MILNE_KUP,288.44,2.42,17.9,3183.64,3117.43,3162.42824
264,500292264300,MPC-23,MILNEPT,MILNE_KUP,289.08,2.47,20.23,3278.42,3207.0,3252.00336
265,500292264300,MPC-23,MILNEPT,MILNE_KUP,290.26,2.21,22.3,3374.05,3296.12,3341.11776
266,500292264300,MPC-23,MILNEPT,MILNE_KUP,290.96,2.35,24.55,3470.65,3384.75,3429.75059
267,500292264300,MPC-23,MILNEPT,MILNE_KUP,292.54,2.21,26.55,3566.23,3470.98,3515.98038
268,500292264300,MPC-23,MILNEPT,MILNE_KUP,290.76,2.15,28.36,3658.51,3552.87,3597.86518
269,500292264300,MPC-23,MILNEPT,MILNE_KUP,291.24,2.66,30.91,3754.9,3636.64,3681.6399
270,500292264300,MPC-23,MILNEPT,MILNE_KUP,292.79,3.0,33.68,3851.18,3718.02,3763.01969
271,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.41,2.66,36.05,3946.75,3796.43,3841.4311
272,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.4,0.82,36.83,4041.49,3872.65,3917.64689
273,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.29,0.16,36.69,4137.1,3949.24,3994.24477
274,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.9,0.34,36.91,4232.63,4025.74,4070.73869
275,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.73,1.19,37.93,4327.99,4101.47,4146.47334
276,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.17,1.32,39.16,4423.29,4176.01,4221.00799
277,500292264300,MPC-23,MILNEPT,MILNE_KUP,296.55,0.98,38.84,4518.18,4249.75,4294.75269
278,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.92,0.58,38.45,4613.21,4323.97,4368.97414
279,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.09,1.81,39.7,4707.32,4397.03,4442.03477
280,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.21,1.34,40.75,4802.54,4469.74,4514.73656
281,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.94,0.85,40.49,4866.3,4518.13,4563.13344
282,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.28,0.8,40.65,5003.49,4622.35,4667.34766
283,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.03,0.92,40.33,5098.14,4694.33,4739.33192
284,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.33,0.23,40.23,5193.33,4766.95,4811.95186
285,500292264300,MPC-23,MILNEPT,MILNE_KUP,292.78,0.51,39.89,5288.94,4840.13,4885.1291
286,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.63,0.79,39.36,5384.31,4913.59,4958.5867
287,500292264300,MPC-23,MILNEPT,MILNE_KUP,292.9,0.78,38.77,5479.93,4987.83,5032.82916
288,500292264300,MPC-23,MILNEPT,MILNE_KUP,292.37,0.88,37.99,5575.62,5062.84,5107.84115
289,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.57,1.98,39.28,5671.0,5137.35,5182.34821
290,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.31,0.22,39.15,5766.19,5211.1,5256.09945
291,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.49,0.58,38.94,5861.67,5285.25,5330.25459
292,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.65,0.11,38.95,5956.6,5359.09,5404.08639
293,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.69,0.18,39.12,6051.9,5433.11,5478.11173
294,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.92,0.82,39.21,6147.46,5507.2,5552.20343
295,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.23,0.57,39.54,6243.25,5581.25,5626.25036
296,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.79,0.5,39.85,6338.61,5654.63,5699.62577
297,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.03,0.62,40.42,6434.16,5727.68,5772.67614
298,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.13,0.57,40.95,6528.54,5799.24,5844.24472
299,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.58,0.59,41.44,6625.24,5872.01,5917.00874
300,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.65,0.46,41.88,6720.47,5943.16,5988.15513
301,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.71,1.39,41.64,6815.18,6013.81,6058.80616
302,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.58,0.37,41.99,6911.86,6085.86,6130.86181
303,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.09,0.44,42.23,7007.32,6156.68,6201.67981
304,500292264300,MPC-23,MILNEPT,MILNE_KUP,292.41,1.74,41.01,7102.32,6227.7,6272.69951
305,500292264300,MPC-23,MILNEPT,MILNE_KUP,291.84,0.48,41.29,7199.03,6300.52,6345.52131
306,500292264300,MPC-23,MILNEPT,MILNE_KUP,290.0,2.06,39.73,7294.46,6373.08,6418.07642
307,500292264300,MPC-23,MILNEPT,MILNE_KUP,289.44,0.39,39.83,7390.33,6446.75,6491.75341
308,500292264300,MPC-23,MILNEPT,MILNE_KUP,288.62,1.76,38.24,7485.55,6520.71,6565.71475
309,500292264300,MPC-23,MILNEPT,MILNE_KUP,288.73,0.29,37.98,7578.88,6594.15,6639.14929
310,500292264300,MPC-23,MILNEPT,MILNE_KUP,289.2,0.31,38.06,7674.56,6669.53,6714.52575
311,500292264300,MPC-23,MILNEPT,MILNE_KUP,289.1,0.14,37.94,7770.15,6744.85,6789.85169
312,500292264300,MPC-23,MILNEPT,MILNE_KUP,289.73,0.66,37.44,7865.87,6820.6,6865.59787
313,500292264300,MPC-23,MILNEPT,MILNE_KUP,289.21,0.34,37.5,7960.62,6895.8,6940.79848
314,500292264300,MPC-23,MILNEPT,MILNE_KUP,289.11,0.57,38.04,8055.71,6970.96,7015.96455
315,500292264300,MPC-23,MILNEPT,MILNE_KUP,289.42,0.3,38.25,8151.86,7046.58,7091.58176
316,500292264300,MPC-23,MILNEPT,MILNE_KUP,291.12,1.37,37.46,8247.47,7122.07,7167.07368
317,500292264300,MPC-23,MILNEPT,MILNE_KUP,291.84,0.46,37.41,8342.88,7197.83,7242.83373
318,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.18,2.22,36.74,8438.34,7274.0,7319.00362
319,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.31,0.29,36.48,8533.01,7350.0,7394.99644
320,500292264300,MPC-23,MILNEPT,MILNE_KUP,295.8,0.46,36.16,8627.09,7425.8,7470.79879
321,500292264300,MPC-23,MILNEPT,MILNE_KUP,296.97,1.08,36.91,8721.8,7501.9,7546.89804
322,500292264300,MPC-23,MILNEPT,MILNE_KUP,296.14,0.57,36.69,8816.68,7577.87,7622.87186
323,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.6,1.17,37.27,8909.7,7652.18,7697.18178
324,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.69,0.12,37.17,9007.82,7730.32,7775.31658
325,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.08,1.41,38.42,9100.37,7803.45,7848.44918
326,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.91,0.13,38.35,9195.78,7878.24,7923.2369
327,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.82,0.6,38.43,9290.46,7952.45,7997.44786
328,500292264300,MPC-23,MILNEPT,MILNE_KUP,294.55,0.37,38.12,9384.5,8026.27,8071.27361
329,500292264300,MPC-23,MILNEPT,MILNE_KUP,293.24,2.88,35.53,9478.58,8101.58,8146.57659
330,500292264300,MPC-23,MILNEPT,MILNE_KUP,290.33,3.19,33.0,9573.12,8179.71,8224.70742
331,500292264300,MPC-23,MILNEPT,MILNE_KUP,289.88,2.07,31.05,9668.15,8260.27,8305.27168
