,api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
0,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-58.3,0.0
1,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,33.5,-24.8,33.5
2,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,175.93,0.53,0.62,150.59,92.29,150.58771
3,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,132.05,1.08,1.32,240.35,182.04,240.33534
4,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,114.26,2.11,3.16,332.4,274.01,332.31198
5,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,110.73,2.6,5.54,424.53,365.87,424.17013
6,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,112.14,3.36,8.7,518.58,459.18,517.48314
7,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,109.15,3.56,11.94,610.76,549.86,608.16048
8,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,109.15,4.79,16.34,702.53,638.83,697.12817
9,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,108.97,3.54,19.76,799.03,730.57,788.8655
10,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,109.5,4.96,24.44,893.4,817.98,876.27786
11,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,108.97,3.0,27.26,987.74,902.87,961.16972
12,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,108.62,3.62,30.72,1083.46,986.58,1044.88388
13,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,107.38,4.15,34.59,1178.05,1066.21,1124.50841
14,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,106.36,4.54,38.29,1260.64,1132.64,1190.9396
15,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,104.49,4.29,42.19,1355.87,1205.32,1263.62185
16,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,107.51,3.3,44.57,1451.57,1274.88,1333.18085
17,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,109.34,4.16,48.3,1546.68,1340.42,1398.72012
18,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,110.18,5.04,53.01,1641.06,1400.24,1458.54009
19,500292373400,MPM-32,MILNEPT,MILNE_SCHRADER,109.35,4.74,57.52,1737.28,1455.05,1513.35137
