api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-71.68,0.0
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,263.0,0.0,1.25,186.0,114.31,185.99
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,263.0,0.0,1.25,186.0,114.31,185.98525
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,276.09,0.75,2.06,304.43,232.69,304.37
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,276.09,0.75,2.06,304.43,232.69,304.36526
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,279.0,1.49,3.0,368.0,296.2,367.87261
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,279.0,1.49,3.0,368.0,296.2,367.88
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,291.0,2.16,4.75,457.0,384.99,456.67
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,291.0,2.16,4.75,457.0,384.99,456.66709
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.51,2.83,8.08,576.03,503.26,574.94
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.51,2.83,8.08,576.03,503.26,574.93587
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,296.7,4.49,12.1,665.62,591.44,663.12
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,296.7,4.49,12.1,665.62,591.44,663.12226
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,292.73,5.34,16.84,756.2,679.13,750.80606
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,292.73,5.34,16.84,756.2,679.13,750.81
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,288.75,4.59,21.09,852.84,770.51,842.19
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,288.75,4.59,21.09,852.84,770.51,842.18306
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,290.59,3.87,24.66,947.01,857.26,928.94
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,290.59,3.87,24.66,947.01,857.26,928.93416
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,286.65,3.41,27.47,1043.78,944.18,1015.86016
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,286.65,3.41,27.47,1043.78,944.18,1015.86
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,282.21,2.6,28.84,1140.18,1029.18,1100.861
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,282.21,2.6,28.84,1140.18,1029.18,1100.86
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,283.83,2.17,30.76,1236.07,1112.39,1184.0685
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,283.83,2.17,30.76,1236.07,1112.39,1184.07
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,282.96,3.65,34.26,1332.87,1194.01,1265.68748
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,282.96,3.65,34.26,1332.87,1194.01,1265.69
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,283.59,4.22,38.32,1429.41,1271.81,1343.48576
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,283.59,4.22,38.32,1429.41,1271.81,1343.49
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,283.71,3.24,41.42,1525.08,1345.23,1416.91
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,283.71,3.24,41.42,1525.08,1345.23,1416.90363
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,283.5,0.15,41.41,1620.55,1416.82,1488.5
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,283.5,0.15,41.41,1620.55,1416.82,1488.5002
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,282.9,3.8,45.05,1717.06,1487.13,1558.81
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,282.9,3.8,45.05,1717.06,1487.13,1558.80684
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,284.78,1.48,44.52,1813.46,1555.55,1627.23
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,284.78,1.48,44.52,1813.46,1555.55,1627.23004
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,285.86,2.71,47.01,1909.59,1622.61,1694.28635
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,285.86,2.71,47.01,1909.59,1622.61,1694.29
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,286.15,5.05,51.9,2006.46,1685.56,1757.24
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,286.15,5.05,51.9,2006.46,1685.56,1757.23718
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,288.17,2.68,53.85,2100.78,1742.49,1814.17
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,288.17,2.68,53.85,2100.78,1742.49,1814.16558
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,286.7,1.54,52.98,2195.99,1799.24,1870.9136
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,286.7,1.54,52.98,2195.99,1799.24,1870.92
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,285.53,6.23,58.96,2293.26,1853.65,1925.3251
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,285.53,6.23,58.96,2293.26,1853.65,1925.33
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,286.24,5.49,64.2,2389.32,1899.35,1971.03
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,286.24,5.49,64.2,2389.32,1899.35,1971.02758
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,288.07,3.9,67.56,2485.47,1938.64,2010.32
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,288.07,3.9,67.56,2485.47,1938.64,2010.31634
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,290.34,3.28,69.89,2581.44,1973.46,2045.14
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,290.34,3.28,69.89,2581.44,1973.46,2045.1401
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,293.4,3.5,71.64,2677.91,2005.25,2076.92701
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,293.4,3.5,71.64,2677.91,2005.25,2076.93
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.29,2.87,73.72,2773.79,2033.79,2105.47206
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.29,2.87,73.72,2773.79,2033.79,2105.47
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.14,1.16,74.81,2868.81,2059.56,2131.24001
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.14,1.16,74.81,2868.81,2059.56,2131.24
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.11,0.62,75.39,2962.92,2083.76,2155.43868
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.11,0.62,75.39,2962.92,2083.76,2155.44
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,297.34,2.23,75.13,3060.38,2108.56,2180.24
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,297.34,2.23,75.13,3060.38,2108.56,2180.23864
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,298.67,1.53,74.43,3155.8,2133.61,2205.29
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,298.67,1.53,74.43,3155.8,2133.61,2205.28976
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,297.47,1.2,74.49,3252.28,2159.46,2231.1387
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,297.47,1.2,74.49,3252.28,2159.46,2231.14
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.47,2.58,76.03,3347.97,2183.81,2255.48699
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,295.47,2.58,76.03,3347.97,2183.81,2255.49
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,293.51,2.26,77.05,3443.78,2206.11,2277.79
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,293.51,2.26,77.05,3443.78,2206.11,2277.7901
500292317500,MPS-35,MILNEPT,MILNE_SCHRADER,293.63,0.73,77.74,3540.02,2227.12,2298.8
