api,sw_name,bu_id,project,survey_num,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,0.0,0.0,0.0,0.0,-80.7,0.0
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,0.0,0.0,0.0,46.7,-34.0,46.7
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,242.04,0.4,0.12,76.63,-4.07,76.62998
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,238.53,0.09,0.2,167.8,87.1,167.79962
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.76,0.82,0.95,259.83,179.12,259.82433
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,224.39,1.18,2.09,357.32,276.58,357.27847
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,220.29,2.0,3.95,451.06,370.18,450.88427
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,219.18,3.72,7.45,545.19,463.83,544.53432
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,219.92,6.32,13.39,639.16,556.21,636.91328
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,223.24,3.47,16.55,733.35,647.2,727.89677
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,227.54,2.35,18.4,829.21,738.63,819.33257
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.27,1.14,19.32,923.25,827.62,908.32349
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,230.83,6.49,25.39,1017.15,914.43,995.12667
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.93,4.81,29.91,1111.49,997.97,1078.67175
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,230.3,1.87,31.68,1206.45,1079.54,1160.2398
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,230.52,1.9,33.46,1300.29,1158.62,1239.31899
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.85,3.98,37.16,1393.84,1234.95,1315.64643
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,230.08,2.38,39.4,1488.12,1308.95,1389.65107
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.47,2.3,41.54,1582.59,1380.82,1461.51507
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,230.79,2.85,44.06,1676.34,1449.6,1530.29836
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,230.74,4.43,48.2,1769.83,1514.38,1595.07541
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,231.19,1.9,49.94,1863.15,1575.51,1656.2109
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.03,1.86,48.32,1956.81,1636.8,1717.49576
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.56,1.08,47.38,2050.89,1699.93,1780.63023
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.24,4.29,51.46,2146.18,1761.9,1842.60458
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,231.91,1.89,49.68,2241.29,1822.31,1903.01028
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.85,1.7,48.24,2335.57,1884.21,1964.91267
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.54,0.42,48.56,2429.56,1946.62,2027.31542
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.94,1.37,49.8,2523.08,2007.75,2088.44729
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,231.59,1.12,49.98,2617.02,2068.27,2148.97075
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.45,2.0,49.04,2710.99,2129.29,2209.99066
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,227.32,1.72,49.26,2805.56,2191.15,2271.85146
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,228.15,1.27,48.24,2899.38,2253.01,2333.71139
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.45,1.05,48.36,2992.78,2315.15,2395.84569
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,231.93,2.04,48.78,3086.32,2377.05,2457.74714
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,233.77,2.14,47.31,3180.09,2439.74,2520.43834
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,233.05,0.84,46.67,3278.32,2506.74,2587.44401
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.94,1.79,48.34,3371.76,2569.86,2650.56323
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.6,1.23,47.21,3465.61,2632.93,2713.63392
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.06,1.54,48.62,3561.05,2696.9,2777.59986
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,230.24,1.57,49.17,3655.29,2758.86,2839.56014
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.34,0.81,49.5,3749.34,2820.15,2900.84739
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.23,0.28,49.75,3843.03,2880.84,2961.5389
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,230.8,1.51,49.0,3936.42,2941.65,3022.34772
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,229.51,1.83,50.4,4030.17,3002.28,3082.98457
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,228.18,1.25,49.82,4123.72,3062.28,3142.98132
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,232.24,3.45,48.75,4218.21,3123.93,3204.6311
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,235.01,2.26,49.2,4312.92,3186.1,3266.80469
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,234.29,0.59,49.35,4408.66,3248.57,3329.26904
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,234.69,2.53,51.72,4503.11,3308.6,3389.2983
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,237.35,3.35,54.04,4597.0,3365.26,3445.9626
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,236.34,1.97,55.73,4692.66,3420.29,3500.98745
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,238.57,2.05,56.31,4787.0,3473.02,3553.71916
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,237.19,1.28,55.95,4880.88,3525.34,3606.04153
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,238.72,1.35,55.82,4975.45,3578.38,3659.08421
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,242.25,3.31,54.65,5069.78,3632.18,3712.88324
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,242.28,1.21,55.77,5162.72,3685.21,3765.91158
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,244.35,9.35,64.28,5255.74,3731.65,3812.34795
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,247.17,7.38,70.84,5351.36,3768.13,3848.83452
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,251.83,4.67,70.96,5445.73,3799.03,3879.72986
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,259.89,8.17,71.99,5540.15,3829.07,3909.77357
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,265.48,5.59,71.99,5635.32,3858.52,3939.22025
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,267.31,8.94,80.3,5730.39,3881.27,3961.96876
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,273.47,8.8,85.98,5825.23,3892.6,3973.30366
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,280.43,8.77,87.07,5905.42,3897.47,3978.17075
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,286.62,6.86,86.58,5995.84,3902.48,3983.18431
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,283.4,5.55,86.77,6053.87,3905.85,3986.55137
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,280.41,3.89,88.84,6147.24,3909.43,3990.12888
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,276.1,4.71,89.63,6240.28,3910.67,3991.37243
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,278.11,2.59,91.0,6334.24,3910.16,3990.85661
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,277.66,0.96,91.79,6428.56,3907.86,3988.5612
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,274.65,3.47,93.05,6522.39,3903.9,3984.59925
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,275.31,3.46,89.85,6616.92,3901.51,3982.20829
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,272.39,3.39,88.46,6712.19,3902.91,3983.61434
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,269.36,3.22,88.81,6806.9,3905.17,3985.87178
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,273.99,5.94,91.74,6899.18,3904.73,3985.42944
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,275.26,1.84,90.53,6994.23,3902.85,3983.54743
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,272.49,2.97,90.0,7089.27,3902.41,3983.10857
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.13,1.87,91.1,7183.02,3901.51,3982.20941
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,268.16,3.97,88.81,7277.52,3901.58,3982.28443
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,263.86,4.59,88.33,7371.83,3903.94,3984.63986
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,265.06,1.27,88.41,7466.54,3906.63,3987.33476
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,266.87,2.37,89.71,7560.54,3908.18,3988.87774
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.17,4.59,89.55,7654.33,3908.78,3989.48446
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,269.94,3.04,92.14,7748.71,3907.39,3988.09345
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,268.22,1.88,92.69,7844.78,3903.35,3984.04586
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,269.47,1.33,92.55,7938.98,3899.04,3979.74046
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.11,1.83,93.04,8032.24,3894.49,3975.19336
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,275.76,5.42,90.93,8126.47,3891.23,3971.92863
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.24,4.76,90.91,8221.45,3889.7,3970.40361
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,273.32,2.25,90.56,8315.09,3888.5,3969.20307
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.44,2.01,90.69,8408.71,3887.48,3968.18255
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,270.86,2.27,92.8,8505.0,3884.55,3965.25135
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,265.48,5.76,92.55,8598.35,3880.19,3960.89226
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,268.96,3.87,91.4,8692.97,3876.93,3957.63119
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,267.02,2.14,91.99,8787.58,3874.13,3954.83326
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,268.81,2.03,91.37,8881.06,3871.39,3952.09326
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.44,2.8,91.38,8975.13,3869.14,3949.83636
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,275.35,4.26,90.53,9069.0,3867.57,3948.27201
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.93,3.69,91.08,9162.97,3866.25,3946.95219
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,274.05,2.27,90.85,9257.07,3864.67,3945.36801
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,273.09,1.19,90.25,9352.14,3863.76,3944.45619
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.35,1.92,90.72,9445.78,3862.96,3943.66428
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.17,1.0,91.65,9540.02,3861.02,3941.71615
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,272.2,1.26,92.24,9634.51,3857.81,3938.50987
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,275.78,3.94,93.19,9728.41,3853.36,3934.06143
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,273.64,2.75,91.76,9821.96,3849.32,3930.02206
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,274.3,0.71,91.82,9915.53,3846.4,3927.10004
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.78,2.78,92.5,10009.26,3842.87,3923.56759
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.99,0.61,91.96,10104.34,3839.17,3919.86875
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,269.88,2.51,92.98,10197.84,3835.14,3915.83964
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,271.19,1.69,93.93,10293.42,3829.38,3910.0802
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,272.18,1.64,95.12,10387.91,3821.93,3902.62627
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,274.14,2.06,95.0,10482.79,3813.56,3894.25798
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,274.49,3.94,91.34,10576.09,3808.4,3889.10027
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,275.12,0.87,90.82,10670.24,3806.63,3887.32647
500292383300,MPH-32,MILNEPT,MILNE_SCHRADER,FINAL,272.21,3.25,89.91,10764.0,3806.03,3886.72985
