api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,236.58,1.92,71.27,5122.57,2711.55,2800.15231
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,236.18,0.44,71.43,5216.91,2741.72,2830.32163
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,234.99,1.23,71.65,5310.38,2771.32,2859.91974
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,235.69,0.72,71.77,5404.19,2800.76,2889.36074
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,237.17,1.59,71.24,5498.25,2830.6,2919.20061
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,237.69,1.0,70.44,5592.24,2861.45,2950.04933
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,237.51,2.24,72.53,5685.85,2891.17,2979.77442
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,237.87,1.14,73.53,5778.67,2918.27,3006.86622
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,235.97,2.38,72.21,5873.04,2946.06,3034.66435
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,236.03,0.5,71.75,5966.16,2974.87,3063.47144
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,238.22,2.18,71.81,6061.46,3004.67,3093.27243
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,236.93,1.34,72.07,6155.19,3033.73,3122.3316
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,236.32,0.93,71.42,6249.2,3063.18,3151.78061
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,237.84,1.53,71.4,6343.6,3093.28,3181.87693
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,239.73,1.95,70.95,6438.37,3123.86,3212.46019
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,245.49,5.8,70.24,6532.82,3155.26,3243.86449
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,250.37,4.85,69.23,6629.41,3188.74,3277.33762
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,251.88,1.7,68.44,6724.38,3223.03,3311.62903
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,256.85,5.06,67.5,6817.36,3257.92,3346.52404
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,258.73,1.92,67.09,6910.16,3293.75,3382.34678
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,262.67,3.93,66.67,7003.02,3330.22,3418.82162
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,267.64,4.9,65.52,7098.7,3369.01,3457.61342
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,272.05,4.27,64.98,7193.27,3408.62,3497.22257
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,278.38,6.94,68.11,7288.28,3446.47,3535.0675
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,285.05,6.73,69.33,7382.43,3480.67,3569.27043
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,288.92,4.53,66.89,7478.34,3516.44,3605.03773
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,293.91,4.92,67.82,7573.85,3553.23,3641.83097
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,298.68,4.81,68.12,7666.04,3587.83,3676.42837
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,302.3,4.87,64.95,7760.27,3625.36,3713.95595
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,305.9,3.59,65.81,7854.65,3664.69,3753.28533
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,311.85,6.73,69.04,7949.34,3701.06,3789.65971
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,315.67,5.64,72.92,8043.34,3731.7,3820.29901
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,319.35,4.06,74.36,8137.35,3758.19,3846.78727
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,324.91,5.73,74.26,8230.71,3783.45,3872.05383
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,327.38,4.3,77.55,8325.4,3806.51,3895.11456
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,332.24,5.6,79.54,8417.62,3824.84,3913.43958
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,336.35,4.35,78.63,8512.61,3842.83,3931.43411
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,340.95,4.78,78.33,8607.04,3861.7,3950.3031
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,346.47,6.25,80.78,8702.25,3878.98,3967.57617
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,351.7,5.42,81.08,8797.78,3894.05,3982.64651
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,353.61,2.03,80.72,8892.58,3909.04,3997.64193
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,353.91,1.4,81.99,8985.45,3923.0,4011.60183
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,353.35,2.21,82.05,9010.72,3926.51,4015.11021
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,352.56,2.06,82.86,9065.41,3933.69,4022.29174
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,356.81,4.66,84.05,9159.54,3944.43,4033.0264
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,355.12,2.65,85.86,9252.71,3952.62,4041.22057
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,355.12,2.84,88.52,9346.47,3957.22,4045.81741
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,356.67,1.79,89.23,9441.77,3959.09,4047.68939
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,352.89,4.22,88.18,9534.6,3961.19,4049.78885
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,351.66,1.49,87.5,9628.82,3964.74,4053.3409
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,353.98,2.46,87.48,9722.95,3968.86,4057.46453
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,355.2,1.28,87.53,9818.1,3973.01,4061.60754
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,353.9,1.39,87.61,9911.9,3976.99,4065.58548
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,350.45,3.93,88.97,10006.24,3979.8,4068.40221
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,350.22,0.44,89.32,10100.45,3981.21,4069.80879
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,349.37,0.99,89.71,10195.04,3982.01,4070.61026
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,348.38,1.13,90.12,10289.49,3982.15,4070.75117
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,345.42,3.16,90.07,10383.29,3982.0,4070.59639
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,346.14,1.08,89.36,10477.03,3982.46,4071.06345
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,344.22,2.45,88.14,10569.94,3984.49,4073.09119
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,345.5,1.39,87.83,10664.79,3987.83,4076.42713
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,345.6,1.38,89.13,10759.55,3990.34,4078.94144
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,343.56,2.2,88.82,10853.32,3992.02,4080.61981
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,340.87,2.87,88.98,10947.11,3993.82,4082.42144
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,340.75,0.14,89.03,11041.91,3995.47,4084.06844
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,345.25,4.78,88.66,11136.32,3997.37,4085.97323
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,347.87,2.82,88.6,11229.12,3999.59,4088.19311
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,349.34,1.59,88.97,11324.29,4001.61,4090.21199
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,349.38,1.17,90.07,11418.25,4002.4,4090.99991
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,353.22,4.36,88.55,11513.0,4003.54,4092.14211
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,349.94,3.52,88.96,11606.79,4005.58,4094.18127
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,350.22,0.3,89.01,11700.41,4007.24,4095.84044
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,347.49,2.92,88.8,11794.09,4009.03,4097.63179
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,348.23,0.79,88.71,11887.88,4011.07,4099.67043
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,347.88,0.98,87.88,11979.71,4013.8,4102.40342
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,348.79,0.96,88.02,12075.84,4017.24,4105.843
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,345.89,3.08,88.05,12170.08,4020.48,4109.07585
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,346.01,0.17,87.94,12264.7,4023.79,4112.38707
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,349.33,4.27,85.7,12358.44,4028.99,4117.58897
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,348.99,2.07,83.75,12454.28,4037.8,4126.40048
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,348.23,1.42,82.68,12546.33,4048.68,4137.27634
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,344.33,4.26,81.78,12639.48,4061.28,4149.87527
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,342.91,2.27,80.19,12732.92,4075.92,4164.51762
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,345.1,2.29,79.88,12828.23,4092.41,4181.01331
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,346.39,2.68,82.07,12922.76,4107.24,4195.84221
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,343.28,3.99,84.22,13017.1,4118.51,4207.10514
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,344.68,1.55,84.65,13111.11,4127.62,4216.22291
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,344.61,2.18,86.71,13205.61,4134.74,4223.34166
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,342.24,4.15,89.86,13300.5,4137.58,4226.18234
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,342.69,1.23,90.94,13395.35,4136.92,4225.52097
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,340.69,2.81,92.68,13489.6,4133.94,4222.54468
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,341.42,1.57,93.98,13584.49,4128.43,4217.03369
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,339.3,2.43,94.79,13677.72,4121.31,4209.90557
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,336.2,3.35,94.85,13770.04,4113.55,4202.14725
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,333.75,4.45,91.44,13864.26,4108.38,4196.97884
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,333.42,0.53,91.06,13958.67,4106.32,4194.92009
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,336.23,3.15,92.05,14053.12,4103.76,4192.35736
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,338.74,2.69,92.06,14146.42,4100.41,4189.01199
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,341.39,3.15,90.74,14240.27,4098.12,4186.71947
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,341.02,1.14,89.73,14334.82,4097.73,4186.33246
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,338.43,3.35,87.87,14429.9,4099.72,4188.3247
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,342.72,4.85,86.12,14525.34,4104.73,4193.33087
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,339.21,3.78,86.08,14618.03,4111.04,4199.63791
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,339.19,0.05,86.04,14712.67,4117.54,4206.14154
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,341.48,3.37,88.22,14806.5,4122.24,4210.84071
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,343.12,1.79,88.72,14902.46,4124.8,4213.40383
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,340.14,3.19,89.16,14997.02,4126.55,4215.1543
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,339.52,1.42,87.98,15091.09,4128.9,4217.50263
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,336.61,3.11,88.09,15184.61,4132.11,4220.71078
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,335.13,2.68,90.15,15279.12,4133.56,4222.16308
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,333.23,2.35,91.21,15371.78,4132.46,4221.06408
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,331.3,3.44,88.64,15465.27,4132.59,4221.18724
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,335.73,4.7,87.93,15560.76,4135.45,4224.04724
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,336.12,1.01,88.79,15653.86,4138.11,4226.71247
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,337.72,2.25,90.2,15748.8,4138.95,4227.55007
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,339.72,2.36,91.22,15843.99,4137.77,4226.37121
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,341.45,5.63,96.23,15938.05,4131.66,4220.26265
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,344.16,3.39,97.9,16031.56,4120.16,4208.76049
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,344.8,0.68,97.88,16125.18,4107.31,4195.90982
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,344.65,0.73,97.21,16219.57,4094.92,4183.51687
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,347.37,3.65,95.08,16313.98,4084.81,4173.41029
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,351.24,4.05,95.11,16409.09,4076.36,4164.96147
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,352.67,1.94,93.98,16503.06,4068.92,4157.51565
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,356.2,4.34,91.98,16596.54,4064.06,4152.65539
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,359.16,3.34,90.89,16691.0,4061.69,4150.29015
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,357.23,2.06,90.66,16785.38,4060.41,4149.01425
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,359.2,2.25,91.39,16878.82,4058.74,4147.34336
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,359.43,0.27,91.5,16975.02,4056.32,4144.91826
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,359.94,0.58,91.29,17069.31,4054.02,4142.62356
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,357.84,3.02,93.22,17163.66,4050.31,4138.91174
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,357.98,0.4,92.87,17258.06,4045.3,4133.898
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,2.97,5.27,92.79,17352.64,4040.63,4129.22619
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,0.33,2.8,92.98,17447.18,4035.87,4124.46783
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,0.1,0.24,92.98,17541.27,4030.98,4119.57714
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,358.2,2.1,93.56,17635.81,4025.58,4114.1848
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,357.33,0.92,93.49,17730.64,4019.75,4108.35497
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,357.43,0.78,92.77,17824.36,4014.64,4103.23855
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,359.94,2.89,91.69,17918.86,4010.96,4099.56173
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,0.97,1.3,91.01,18013.56,4008.73,4097.33137
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,1.82,1.38,90.01,18108.3,4007.89,4096.48888
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,359.31,2.94,88.78,18203.32,4008.89,4097.49312
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,356.36,3.19,89.16,18296.64,4010.57,4099.17177
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,359.37,3.21,89.31,18390.52,4011.83,4100.42626
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,354.81,4.88,89.87,18484.76,4012.5,4101.10176
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,353.57,1.81,89.78,18553.29,4012.71,4101.31165
500292383800,MPS-67,MILNEPT,MILNE_SCHRADER,353.57,0.0,89.78,18613.0,4012.94,4101.54141
