api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.57,0.51,39.85,1902.45,1664.57,1733.27192
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.56,1.73,41.48,1996.66,1736.03,1804.73086
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.59,0.09,41.4,2092.1,1807.58,1876.27736
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.08,0.46,41.09,2190.72,1881.73,1950.4296
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,264.42,1.53,42.26,2286.63,1953.37,2022.0677
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.68,1.24,43.07,2381.64,2023.23,2091.932
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.98,0.92,43.92,2476.54,2092.08,2160.77517
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.65,0.24,43.95,2572.63,2161.27,2229.97221
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.44,0.78,43.21,2669.07,2231.13,2299.8341
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.84,0.52,42.79,2765.69,2301.8,2370.49747
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.62,0.73,42.12,2860.25,2371.56,2440.26421
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.82,0.61,41.54,2957.08,2443.71,2512.41457
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,266.22,0.78,40.84,3052.79,2515.74,2584.43889
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.89,1.1,39.54,3172.22,2606.97,2675.67065
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.47,1.84,41.25,3266.58,2678.83,2747.53221
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.65,0.13,41.27,3362.99,2751.31,2820.00599
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.32,0.67,40.66,3459.09,2823.87,2892.57182
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,266.31,1.07,41.46,3555.47,2896.54,2965.24466
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,266.62,0.26,41.31,3651.68,2968.73,3037.42956
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,266.49,0.24,41.09,3748.11,3041.28,3109.9848
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,266.43,0.29,40.81,3844.29,3113.93,3182.62773
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,266.43,0.27,41.07,3940.35,3186.49,3255.19103
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,266.76,2.34,43.31,4036.45,3257.69,3326.38917
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,266.21,3.12,46.25,4131.46,3325.12,3393.82171
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.59,2.97,49.04,4226.81,3389.36,3458.05511
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,264.46,3.98,52.74,4322.38,3449.63,3518.33245
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.87,0.78,53.33,4418.98,3507.72,3576.42071
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.84,2.66,55.27,4513.36,3562.8,3631.49628
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,268.02,2.93,57.36,4607.68,3615.11,3683.81013
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,268.07,3.08,60.36,4705.03,3665.45,3734.14708
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,267.15,2.3,62.41,4800.88,3711.35,3780.05004
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,267.23,2.33,64.63,4896.34,3753.91,3822.6116
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,267.38,0.14,64.63,4993.96,3795.74,3864.43807
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,265.88,1.43,64.76,5089.41,3836.54,3905.2388
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.17,6.1,70.04,5185.17,3873.33,3942.03175
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.39,5.26,75.08,5281.14,3902.09,3970.78538
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.62,2.98,76.43,5326.99,3913.37,3982.06738
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,264.31,4.8,78.71,5376.5,3924.02,3992.72367
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.67,1.77,79.27,5424.02,3933.1,4001.79911
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.13,1.23,79.01,5472.23,3942.18,4010.8824
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,262.02,2.21,78.89,5521.77,3951.68,4020.3778
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,261.57,1.41,78.39,5569.0,3960.98,4029.68085
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.19,6.5,84.43,5665.16,3975.34,4044.03786
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.71,8.08,88.27,5713.11,3978.39,4047.08987
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.42,4.98,90.62,5760.65,3978.85,4047.55033
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,262.97,5.38,92.96,5804.97,3977.47,4046.16603
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,262.64,6.81,96.49,5857.03,3973.18,4041.87834
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,262.86,7.26,99.92,5904.37,3966.42,4035.1232
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.89,3.17,101.07,5952.67,3957.63,4026.32528
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,264.25,3.51,102.69,5999.92,3947.9,4016.59857
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,264.47,3.98,104.6,6048.2,3936.51,4005.20957
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,264.24,2.85,105.95,6096.21,3923.86,3992.56151
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.76,4.0,107.8,6143.81,3910.04,3978.74448
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.76,2.33,108.91,6191.45,3895.04,3963.74271
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,263.63,1.03,109.38,6238.52,3879.61,3948.30567
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,267.52,7.08,108.54,6291.81,3862.29,3930.98553
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,270.95,7.67,108.15,6334.54,3848.83,3917.53318
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,272.56,2.11,108.47,6408.47,3825.61,3894.30612
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,272.52,0.33,108.54,6432.88,3817.86,3886.55869
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,274.15,7.55,105.62,6476.7,3804.99,3873.68906
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,272.78,7.49,101.95,6528.84,3792.57,3861.26675
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,275.93,8.55,99.3,6576.48,3783.78,3852.48152
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,275.75,4.94,96.93,6624.6,3776.99,3845.68936
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,276.89,3.54,95.69,6672.04,3771.78,3840.47527
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,278.31,5.96,93.15,6720.83,3768.02,3836.71528
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,279.88,5.93,90.8,6768.46,3766.37,3835.0738
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,282.5,5.72,90.0,6816.32,3766.04,3834.73962
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,284.5,7.14,87.47,6861.51,3767.04,3835.73729
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,286.66,4.14,87.47,6913.62,3769.34,3838.03782
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,289.19,6.68,89.44,6961.6,3770.63,3839.33161
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,292.87,7.91,90.37,7009.61,3770.71,3839.41124
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,295.6,6.83,89.01,7054.28,3770.95,3839.65297
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,296.84,6.5,92.04,7104.67,3770.49,3839.19129
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,301.83,10.56,92.84,7152.49,3768.45,3837.15417
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,307.09,10.63,92.59,7201.98,3766.11,3834.80829
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,310.69,8.76,90.49,7249.53,3764.83,3833.53004
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,312.89,9.33,88.69,7280.0,3765.05,3833.74809
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,314.16,9.38,87.65,7297.5,3765.61,3834.30696
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,313.49,4.68,85.62,7343.16,3768.29,3836.98693
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,311.84,4.75,87.35,7393.45,3771.37,3840.0703
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,312.12,7.8,91.11,7441.77,3772.02,3840.71954
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,314.1,6.31,93.39,7489.59,3770.14,3838.84207
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,318.1,7.78,92.84,7541.42,3767.32,3836.02449
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,320.81,6.44,93.83,7586.17,3764.72,3833.42076
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,322.64,5.28,92.29,7631.41,3762.31,3831.00564
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,326.58,7.92,92.1,7681.21,3760.4,3829.09752
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,328.92,5.8,93.34,7726.85,3758.23,3826.93141
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,333.94,10.2,93.65,7776.04,3755.23,3823.9308
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,336.91,6.45,92.53,7825.19,3752.58,3821.28085
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,340.78,8.39,91.73,7872.26,3750.83,3819.53075
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,342.78,4.88,90.56,7919.75,3749.88,3818.58169
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,345.65,6.43,89.07,7970.02,3750.04,3818.74403
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,346.48,1.79,89.26,8017.56,3750.74,3819.43685
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,345.57,1.89,89.26,8065.75,3751.36,3820.05924
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,346.02,1.79,88.64,8108.5,3752.14,3820.84263
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,346.44,1.99,89.57,8159.83,3752.94,3821.6444
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,346.93,1.36,89.14,8207.6,3753.48,3822.18216
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,344.79,5.29,87.65,8256.92,3754.86,3823.56367
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,344.81,3.87,89.51,8304.92,3756.05,3824.75312
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,345.56,4.4,88.7,8330.0,3756.44,3825.14487
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,346.23,4.41,87.96,8352.63,3757.1,3825.80438
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,346.34,3.99,86.05,8400.63,3759.61,3828.3122
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,346.59,3.06,87.53,8449.75,3762.36,3831.06264
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,346.76,0.79,87.22,8494.73,3764.42,3833.12268
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,347.01,2.63,85.99,8542.55,3767.25,3835.95449
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,345.76,4.26,84.31,8591.64,3771.4,3840.10494
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,345.75,5.92,86.97,8636.53,3774.82,3843.5173
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,345.96,0.43,87.04,8687.33,3777.47,3846.17154
500292320500,MPJ-26,MILNEPT,MILNE_SCHRADER,345.96,0.0,87.04,8760.0,3781.22,3849.92413
