,api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
0,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-68.7,0.0
1,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,182.31,0.0,0.77,100.0,31.3,99.99699
2,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,158.95,0.34,0.86,200.0,131.29,199.98714
3,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,234.67,1.08,0.9,300.0,231.28,299.9783
4,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,273.8,1.82,2.43,400.0,331.24,399.9356
5,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.72,1.22,3.54,500.0,431.1,499.79901
6,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,288.83,3.01,6.52,600.0,530.7,599.40314
7,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,291.48,2.27,8.76,700.0,629.81,698.50943
8,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,295.27,2.06,10.72,800.0,728.36,797.0642
9,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,286.48,5.06,15.39,900.0,825.76,894.46204
10,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,288.79,5.38,20.72,1000.0,920.8,989.50491
11,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,290.48,5.12,25.8,1100.0,1012.65,1081.34808
12,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,289.75,4.32,30.11,1200.0,1100.96,1169.65912
13,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,289.08,5.33,35.43,1300.0,1185.01,1253.71421
14,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,288.51,3.57,38.98,1400.0,1264.65,1333.34943
15,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,286.76,1.66,40.21,1500.0,1341.71,1410.40727
16,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,284.52,3.38,43.24,1600.0,1416.34,1485.03756
17,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.72,3.06,46.25,1700.0,1487.35,1556.05465
18,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.63,4.26,50.51,1800.0,1553.76,1622.45808
19,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.63,6.01,56.52,1900.0,1613.19,1681.89206
20,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.74,2.2,58.72,2000.0,1666.74,1735.44198
21,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,284.67,3.52,62.15,2100.0,1716.08,1784.7765
22,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.9,3.78,65.87,2200.0,1759.89,1828.59076
23,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.53,4.46,70.32,2300.0,1797.19,1865.88837
24,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,284.17,1.43,71.62,2400.0,1829.79,1898.49429
25,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,284.29,2.39,69.23,2499.99,1863.29,1931.99257
26,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.44,3.59,72.73,2599.99,1895.88,1964.57786
27,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.89,1.96,70.82,2699.99,1927.15,1995.85149
28,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.94,0.55,70.27,2799.99,1960.46,2029.15801
29,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.9,1.23,71.5,2899.99,1993.2,2061.90391
30,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.79,1.11,72.61,2999.99,2024.01,2092.71383
31,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.52,0.32,72.42,3099.99,2054.06,2122.75947
32,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.31,1.02,71.42,3199.99,2085.09,2153.79357
33,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,283.04,0.28,71.52,3299.99,2116.87,2185.57374
34,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,282.55,1.38,72.82,3399.99,2147.49,2216.19263
35,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,282.86,0.36,72.62,3499.99,2177.2,2245.89684
36,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,282.76,0.39,73.0,3599.99,2206.75,2275.45092
37,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,282.99,0.22,72.99,3699.99,2236.0,2304.69644
38,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,282.98,0.73,72.26,3799.99,2265.86,2334.55868
39,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,282.57,0.47,72.53,3899.99,2296.1,2364.80407
40,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,282.53,1.33,71.2,3999.99,2327.23,2395.92907
41,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,284.31,1.7,70.98,4099.99,2359.64,2428.33964
42,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,284.93,0.62,70.79,4199.99,2392.39,2461.08644
43,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,284.49,1.74,72.48,4299.99,2423.89,2492.59237
44,500292355700,MPJ-27,MILNEPT,MILNE_SCHRADER,284.18,0.97,71.56,4399.99,2454.76,2523.46061
