api,sw_name,bu_id,project,survey_num,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,0.0,0.0,0.0,0.0,-41.4,0.0
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,164.54,0.0,0.08,102.0,60.6,101.99997
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,146.77,0.11,0.18,200.0,158.6,199.99971
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,66.57,0.77,0.78,300.0,258.6,299.99633
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,81.27,1.24,1.98,400.0,358.57,399.96576
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,84.36,0.98,2.94,499.0,457.47,498.87341
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,81.69,0.51,3.43,599.0,557.32,598.71869
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,74.86,0.41,3.33,699.0,657.15,698.54514
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,71.13,1.39,1.95,799.0,757.04,798.43666
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,77.73,0.67,1.3,899.0,857.0,898.39599
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,102.11,1.13,0.2,998.0,955.99,997.38611
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,49.48,0.25,0.32,1098.0,1055.99,1097.38519
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,85.91,0.19,0.22,1198.0,1155.98,1197.38413
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,25.43,0.23,0.24,1298.0,1255.98,1297.38346
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,10.52,0.53,0.76,1398.0,1355.98,1397.37934
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,12.94,1.16,1.92,1498.0,1455.95,1497.35029
500292274400,MPF-73,MILNEPT,MILNE_KUP,13780,14.03,0.52,2.44,1598.0,1555.88,1597.27758
