api,sw_name,bu_id,project,survey_num,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,0.0,0.0,0.0,0.0,-62.9,0.0
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,102.0,0.0,0.75,82.0,19.1,81.99766
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,71.0,1.36,2.0,186.0,123.07,185.96678
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,61.0,0.96,2.75,275.0,211.99,274.89007
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,70.0,0.9,3.4,365.0,301.86,364.76053
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,82.0,1.48,4.45,455.0,391.65,454.54969
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,90.0,1.8,6.0,550.0,486.25,549.1533
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,108.0,5.05,9.8,639.0,574.41,637.3053
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,108.09,2.81,13.18,759.13,692.11,755.01076
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,108.55,0.26,13.41,855.13,785.54,848.43782
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,106.65,0.57,13.73,952.15,879.85,942.74976
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,109.31,0.77,14.08,1047.25,972.16,1035.06372
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,111.61,0.76,14.52,1141.66,1063.65,1126.54902
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,110.81,0.64,15.11,1239.1,1157.85,1220.74946
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,110.72,0.78,15.86,1335.02,1250.29,1313.18694
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,113.25,0.82,16.22,1430.49,1342.04,1404.94119
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,113.59,2.59,13.77,1525.18,1433.5,1496.39989
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,111.85,0.44,13.85,1622.22,1527.74,1590.63512
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,113.19,0.48,13.51,1719.53,1622.28,1685.18471
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,107.08,1.59,13.96,1815.26,1715.28,1778.18196
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,106.51,0.35,14.27,1912.44,1809.53,1872.42786
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,107.54,0.31,14.42,2008.18,1902.28,1965.18295
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,108.07,0.48,14.86,2103.74,1994.74,2057.64021
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,107.99,0.25,15.1,2200.37,2088.09,2150.98614
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,108.61,0.18,15.15,2296.97,2181.34,2244.2398
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,109.27,0.44,15.54,2393.6,2274.52,2337.42482
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,109.0,0.47,15.91,2474.14,2352.05,2414.95038
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,111.33,2.12,17.97,2576.54,2450.0,2512.90315
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,111.16,3.75,21.61,2673.63,2541.34,2604.24364
500292318900,MPG-16,MILNEPT,MILNE_SCHRADER,SRVY_1,109.88,3.9,25.4,2771.77,2631.32,2694.22469
