api,sw_name,bu_id,project,survey_num,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,0.0,0.0,0.0,0.0,-46.3,0.0
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,160.86,0.0,0.4,112.22,65.92,112.21909
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,161.35,0.3,0.68,205.25,158.94,205.24486
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,208.78,0.84,1.05,297.57,251.26,297.55527
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,225.61,1.17,2.01,387.37,341.02,387.32261
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,230.25,1.05,2.94,477.9,431.47,477.76726
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,239.1,0.61,3.18,564.29,517.73,564.03451
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,244.93,0.83,3.79,648.78,602.07,648.36813
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,243.84,0.86,4.65,749.07,702.09,748.38531
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,244.84,0.94,5.51,841.47,794.12,840.42152
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,249.11,1.98,7.23,931.67,883.76,930.06177
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,255.72,5.39,12.22,1026.31,977.02,1023.31506
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,252.43,3.91,15.73,1118.39,1066.36,1112.65704
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,247.25,4.14,19.27,1211.83,1155.46,1201.76361
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,244.82,3.29,22.19,1304.34,1241.98,1288.27666
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,242.24,3.58,25.38,1398.14,1327.8,1374.10105
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,242.65,0.72,26.02,1490.17,1410.73,1457.0268
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,241.07,1.62,24.67,1583.34,1494.93,1541.2279
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,239.83,0.96,23.94,1676.14,1579.5,1625.80278
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,245.76,3.52,25.88,1765.98,1660.99,1707.294
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,248.23,1.25,26.28,1858.47,1744.07,1790.36909
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,247.13,0.78,25.73,1951.78,1827.93,1874.23216
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,247.95,2.59,28.14,2046.08,1912.0,1958.29669
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,248.73,3.13,30.96,2136.99,1991.07,2037.37394
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,251.48,3.95,34.37,2231.14,2070.33,2116.62596
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,250.61,4.14,38.18,2324.05,2145.22,2191.51546
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,249.32,2.88,40.74,2417.45,2217.32,2263.62188
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,246.25,2.82,42.39,2510.47,2286.92,2333.2247
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,245.3,3.19,45.29,2603.85,2354.27,2400.57108
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,246.08,3.27,48.28,2696.84,2417.94,2464.23816
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,246.38,2.29,50.4,2790.07,2478.68,2524.98054
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,247.48,2.61,52.67,2883.08,2536.53,2582.83346
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,248.76,2.6,54.86,2976.03,2591.47,2637.77421
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,248.34,2.77,57.41,3068.82,2643.18,2689.47621
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,247.82,1.12,58.35,3161.83,2692.63,2738.92878
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,247.45,0.39,58.53,3253.95,2740.84,2787.14368
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,247.03,0.45,58.75,3347.08,2789.31,2835.60993
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,245.43,1.67,58.08,3438.0,2836.93,2883.23243
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,243.79,1.6,57.54,3531.31,2886.64,2932.94358
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,244.63,0.78,57.71,3624.24,2936.4,2982.70434
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,244.3,0.54,58.13,3717.27,2985.81,3032.11282
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,243.75,0.53,57.98,3810.18,3034.97,3081.27222
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,244.38,0.59,58.11,3902.82,3084.0,3130.30257
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,243.84,0.5,58.07,3995.01,3132.73,3179.03322
500292287100,MPC-40,MILNEPT,MILNE_KUP,17234,244.09,0.25,58.17,4087.88,3181.78,3228.08181
