api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292279000,MPL-20,MILNEPT,MILNE_KUP,229.98,2.5,17.79,1075.0,1015.38,1065.23382
500292279000,MPL-20,MILNEPT,MILNE_KUP,229.9,,18.18,1100.0,1039.16,1088.94204
500292279000,MPL-20,MILNEPT,MILNE_KUP,229.9,1.91,18.18,1100.0,1039.16,1088.94204
500292279000,MPL-20,MILNEPT,MILNE_KUP,230.42,1.81,18.22,1100.0,1039.16,1089.00952
500292279000,MPL-20,MILNEPT,MILNE_KUP,230.72,2.43,18.82,1125.0,1062.86,1112.71476
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.28,1.76,19.22,1150.0,1086.5,1136.34986
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.6,2.48,19.83,1175.0,1110.06,1159.91217
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.5,,20.23,1200.0,1133.54,1183.37243
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.91,2.24,20.38,1200.0,1133.54,1183.38871
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.5,2.12,20.23,1200.0,1133.54,1183.37243
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.93,2.4,20.98,1225.0,1156.93,1206.7778
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.25,2.92,21.7,1250.0,1180.21,1230.06361
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.63,3.13,22.47,1275.0,1203.38,1253.22914
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.4,,23.05,1300.0,1226.41,1276.31524
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.4,2.84,23.05,1300.0,1226.41,1276.31524
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.92,3.19,23.26,1300.0,1226.41,1276.26456
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.08,4.85,24.47,1325.0,1249.28,1299.12669
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.46,5.32,25.79,1350.0,1271.91,1321.7599
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.61,5.49,27.16,1375.0,1294.29,1344.13762
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.3,5.21,28.25,1400.0,1316.39,1366.43016
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.92,5.55,28.54,1400.0,1316.39,1366.24147
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.3,,28.25,1400.0,1316.39,1366.43016
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.0,5.52,29.92,1425.0,1338.21,1388.05764
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.2,4.78,31.11,1450.0,1359.74,1409.5947
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.34,2.38,31.7,1475.0,1381.08,1430.93228
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.9,,31.84,1500.0,1402.33,1452.97944
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.9,3.6,31.84,1500.0,1402.33,1452.97944
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.46,0.76,31.88,1500.0,1402.33,1452.18192
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.55,0.63,31.73,1525.0,1423.58,1473.42813
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.5,0.65,31.89,1550.0,1444.82,1494.67318
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.57,1.96,32.38,1575.0,1465.99,1515.84308
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.1,,32.79,1600.0,1487.05,1537.49069
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.1,0.96,32.79,1600.0,1487.05,1537.49069
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.49,1.89,32.85,1600.0,1487.05,1536.90085
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.34,1.87,33.31,1625.0,1508.0,1557.84857
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.3,1.16,33.6,1650.0,1528.86,1578.70656
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.13,0.85,33.79,1675.0,1549.66,1599.50667
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.7,1.08,33.85,1700.0,1570.36,1621.05116
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.7,,33.85,1700.0,1570.36,1621.05116
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.2,2.28,34.36,1700.0,1570.36,1620.21425
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.06,2.46,34.97,1725.0,1590.93,1640.77649
500292279000,MPL-20,MILNEPT,MILNE_KUP,234.01,2.44,35.58,1750.0,1611.34,1661.18618
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.83,2.67,36.24,1775.0,1631.58,1681.43461
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.57,2.91,36.95,1800.0,1651.66,1701.50628
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.0,,36.41,1800.0,1651.66,1702.82955
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.0,2.59,36.41,1800.0,1651.66,1702.82955
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.3,2.1,37.45,1825.0,1671.57,1721.41953
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.98,1.18,37.67,1850.0,1691.39,1741.23748
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.9,2.29,38.24,1875.0,1711.1,1760.9498
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.87,2.8,38.94,1900.0,1730.64,1780.49047
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.4,,38.59,1900.0,1730.64,1782.16037
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.4,2.21,38.59,1900.0,1730.64,1782.16037
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.83,2.04,39.45,1925.0,1750.02,1799.86545
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.65,0.46,39.44,1950.0,1769.32,1819.17139
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.87,0.79,39.3,1975.0,1788.65,1838.4981
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.3,1.12,39.71,2000.0,1807.93,1859.70872
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.04,1.93,39.77,2000.0,1807.93,1857.779
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.3,,39.71,2000.0,1807.93,1859.70872
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.41,2.07,40.23,2025.0,1827.08,1876.93015
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.71,2.79,40.9,2050.0,1846.07,1895.92184
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.75,3.84,41.86,2075.0,1864.83,1914.68023
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.74,4.0,42.86,2100.0,1883.3,1933.15321
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.5,,42.59,2100.0,1883.3,1935.00092
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.5,2.99,42.59,2100.0,1883.3,1935.00092
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.66,3.41,43.71,2125.0,1901.5,1951.35192
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.63,3.28,44.53,2150.0,1919.45,1969.29892
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.39,3.0,45.26,2175.0,1937.16,1987.00892
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.8,,45.52,2200.0,1954.66,2006.86079
500292279000,MPL-20,MILNEPT,MILNE_KUP,233.23,2.64,45.91,2200.0,1954.66,2004.50517
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.8,2.97,45.52,2200.0,1954.66,2006.86079
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.93,2.63,46.53,2225.0,1971.95,2021.80246
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.88,3.76,47.47,2250.0,1989.0,2038.85231
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.73,4.3,48.54,2275.0,2005.73,2055.5788
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.1,,48.95,2300.0,2022.12,2074.7504
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.1,3.47,48.95,2300.0,2022.12,2074.7504
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.55,3.96,49.52,2300.0,2022.12,2071.97029
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.38,3.48,50.38,2325.0,2038.21,2088.05663
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.26,4.02,51.38,2350.0,2053.98,2103.83019
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.18,3.89,52.35,2375.0,2069.42,2119.26801
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.11,1.73,52.78,2400.0,2084.61,2134.4646
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.7,3.53,52.47,2400.0,2084.61,2138.06518
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.7,,52.47,2400.0,2084.61,2138.06518
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.17,0.55,52.91,2425.0,2099.71,2149.56403
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.32,1.44,53.25,2450.0,2114.73,2164.58159
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.37,1.33,53.58,2475.0,2129.63,2179.48204
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.48,0.39,53.62,2500.0,2144.47,2194.31761
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.0,1.34,53.79,2500.0,2144.47,2198.06408
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.0,,53.79,2500.0,2144.47,2198.06408
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.56,2.29,54.19,2525.0,2159.2,2209.0458
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.62,3.73,55.12,2550.0,2173.66,2223.50821
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.66,2.76,55.81,2575.0,2187.83,2237.68097
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.65,1.0,56.06,2600.0,2201.83,2251.68439
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.2,,55.89,2600.0,2201.83,2255.64707
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.2,2.11,55.89,2600.0,2201.83,2255.64707
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.79,3.16,56.84,2625.0,2215.65,2265.50101
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.71,4.41,57.94,2650.0,2229.12,2278.97386
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.71,3.4,58.79,2675.0,2242.24,2292.08651
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.2,,58.97,2700.0,2255.08,2309.47355
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.2,3.08,58.97,2700.0,2255.08,2309.47355
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.64,2.37,59.38,2700.0,2255.08,2304.93071
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.54,3.26,60.19,2725.0,2267.66,2317.51189
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.34,3.83,61.13,2750.0,2279.91,2329.76166
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.12,3.14,61.89,2775.0,2291.84,2341.68684
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.7,3.15,62.09,2800.0,2303.5,2358.66448
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.99,2.52,62.51,2800.0,2303.5,2353.34658
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.7,,62.09,2800.0,2303.5,2358.66448
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.84,4.04,63.51,2825.0,2314.84,2364.69245
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.86,4.08,64.53,2850.0,2325.79,2375.64387
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.7,0.89,64.7,2875.0,2336.51,2386.36147
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.6,,64.72,2900.0,2347.09,2403.42867
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.6,2.63,64.72,2900.0,2347.09,2403.42867
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.64,2.09,65.22,2900.0,2347.09,2396.94285
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.55,3.54,66.1,2925.0,2357.4,2407.24665
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.53,4.24,67.16,2950.0,2367.31,2417.16333
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.5,1.4,67.51,2975.0,2376.95,2426.79702
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.61,2.71,68.18,3000.0,2386.37,2436.22495
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.5,,68.02,3000.0,2386.37,2443.50601
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.5,3.3,68.02,3000.0,2386.37,2443.50601
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.76,4.59,69.32,3025.0,2395.44,2445.28591
500292279000,MPL-20,MILNEPT,MILNE_KUP,231.93,4.17,70.35,3050.0,2404.05,2453.90407
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.24,2.05,70.77,3075.0,2412.37,2462.22471
500292279000,MPL-20,MILNEPT,MILNE_KUP,232.4,,71.78,3100.0,2420.38,2477.86644
