,api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
404,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-64.9,0.0
405,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,112.0,47.1,112.0
406,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,26.48,0.61,0.55,202.88,137.98,202.8786
407,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,133.56,1.94,1.51,293.01,228.1,292.9979
408,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,132.15,1.77,3.08,381.78,316.79,381.69393
409,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,138.41,0.75,3.66,472.8,407.66,472.55646
410,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,136.73,0.48,4.09,565.92,500.56,565.46338
411,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,129.85,1.44,5.24,654.64,588.99,653.88868
412,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,132.58,1.22,6.36,749.07,682.93,747.83395
413,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,136.79,2.37,8.39,837.66,770.79,835.68712
414,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,133.67,3.05,11.17,930.37,862.14,927.04146
415,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,127.31,4.13,14.67,1021.72,951.17,1016.06941
416,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,121.75,3.37,17.43,1115.39,1041.18,1106.08489
417,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,116.72,3.85,20.57,1207.28,1128.06,1192.96359
418,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,118.24,4.42,24.53,1297.79,1211.64,1276.53775
419,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,116.09,3.64,27.77,1390.55,1294.89,1359.79394
420,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,115.39,2.28,29.87,1483.86,1376.64,1441.54208
421,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,116.67,3.74,33.19,1574.33,1453.75,1518.64576
422,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,116.88,0.41,33.57,1671.18,1534.62,1599.51926
423,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,115.88,1.7,35.06,1764.92,1612.04,1676.94233
424,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,116.8,0.78,35.52,1854.76,1685.37,1750.27352
425,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,121.42,3.36,36.81,1944.61,1757.92,1822.82345
426,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,123.27,3.1,39.4,2035.82,1829.69,1894.59115
427,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,121.64,3.76,42.71,2128.43,1899.52,1964.41876
428,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,119.24,3.79,45.74,2219.67,1964.9,2029.79895
429,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,121.1,3.47,48.58,2310.58,2026.71,2091.6101
430,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,118.33,3.65,51.25,2404.03,2086.89,2151.78616
431,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.32,2.94,53.49,2497.06,2143.69,2208.58651
432,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.53,2.88,56.14,2589.19,2196.77,2261.66882
433,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.82,3.54,59.41,2681.72,2246.1,2311.0034
434,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.5,3.58,62.66,2772.76,2290.19,2355.08599
435,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,121.15,3.48,65.78,2864.06,2329.89,2394.78934
436,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.09,3.25,68.64,2957.17,2365.95,2430.85306
437,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.11,2.69,71.14,3050.28,2397.96,2462.86394
438,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,119.4,3.21,74.13,3145.77,2426.46,2491.36077
439,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,118.92,0.58,74.38,3235.82,2450.9,2515.79653
440,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,121.05,2.97,76.26,3329.56,2474.65,2539.55365
441,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,123.1,2.42,77.11,3419.22,2495.3,2560.20465
442,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,122.14,2.47,79.21,3512.2,2514.38,2579.28158
443,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,122.15,1.51,77.81,3604.63,2532.79,2597.6929
444,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,119.65,2.67,78.23,3697.4,2552.05,2616.95207
445,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,119.68,2.4,80.4,3787.78,2568.81,2633.70836
446,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,119.51,2.16,78.31,3884.75,2586.72,2651.62
447,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,118.75,1.03,78.96,3980.36,2605.56,2670.46093
448,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,118.15,1.46,77.7,4075.51,2624.81,2689.70713
449,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,118.14,2.4,79.96,4169.81,2643.07,2707.97381
450,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,117.59,0.65,79.66,4264.55,2659.83,2724.73465
451,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,117.23,1.03,78.74,4360.27,2677.77,2742.67065
452,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,117.26,0.67,78.1,4455.47,2696.88,2761.78062
453,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,118.77,2.65,80.15,4551.05,2714.91,2779.81345
454,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,118.36,0.95,79.34,4646.07,2731.83,2796.72974
455,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,117.21,1.34,78.75,4741.22,2749.91,2814.81235
456,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,119.31,2.29,79.5,4836.95,2767.98,2832.87526
457,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,119.49,0.89,78.67,4932.27,2786.02,2850.9242
458,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,119.84,1.12,77.66,5027.58,2805.57,2870.47151
459,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.07,1.94,79.5,5123.05,2824.47,2889.37374
460,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.37,1.39,78.25,5215.39,2842.29,2907.19044
461,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.21,1.55,79.77,5313.92,2861.07,2925.97343
462,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.3,0.59,79.21,5409.6,2878.53,2943.42608
463,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.52,0.95,78.33,5505.45,2897.19,2962.09251
464,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,120.37,0.76,77.62,5600.66,2917.03,2981.9283
465,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,121.93,1.99,78.74,5695.77,2936.51,3001.41126
466,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,122.21,1.1,79.76,5792.05,2954.47,3019.36959
467,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,123.28,1.2,79.36,5885.87,2971.47,3036.37076
468,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,122.92,0.69,79.08,5951.37,2983.72,3048.6218
469,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,123.37,0.97,79.0,5997.79,2992.55,3057.44738
470,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,123.07,0.59,78.51,6094.48,3011.4,3076.30237
471,500292280800,MPH-08,MILNEPT,MILNE_SCHRADER,123.69,0.68,78.27,6189.84,3030.59,3095.49363
