,api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
0,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-68.06,0.0
1,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,34.36,-33.7,34.36
2,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,253.4,0.35,0.62,209.93,141.87,209.92657
3,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,297.45,2.03,2.29,303.15,235.06,303.11511
4,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,311.9,1.91,3.97,399.69,331.45,399.50905
5,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,310.44,2.63,6.26,486.88,418.29,486.34609
6,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,317.19,5.26,11.03,579.42,509.75,577.81051
7,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,319.48,1.94,12.79,673.12,601.43,669.49037
8,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,316.66,1.07,13.58,768.09,693.9,761.95709
9,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,311.2,1.77,14.64,863.98,786.9,854.95692
10,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,292.7,5.6,16.59,959.01,878.47,946.53216
11,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,283.1,4.78,19.15,1040.42,955.97,1024.0251
12,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,280.34,6.13,24.88,1135.45,1044.03,1112.09178
13,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,280.11,5.25,29.88,1230.79,1128.66,1196.72469
14,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,279.49,0.84,30.61,1325.85,1210.78,1278.84485
15,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,277.65,4.98,35.2,1420.12,1289.91,1357.97234
16,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,278.3,6.28,41.15,1515.11,1364.55,1432.61347
17,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,279.34,2.77,43.7,1610.44,1434.92,1502.97769
18,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,277.37,4.21,47.4,1704.48,1500.76,1568.82478
19,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,276.47,2.86,50.05,1800.05,1563.81,1631.86524
20,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,277.09,1.88,51.78,1895.36,1623.89,1691.95401
21,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,273.09,3.33,51.29,1990.43,1683.05,1751.10591
22,500292377800,MPI-24,MILNEPT,MILNE_SCHRADER,272.94,1.86,53.06,2085.98,1741.64,1809.70018
