api,sw_name,bu_id,project,survey_num,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,0.0,0.0,0.0,0.0,-56.78,0.0
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,289.78,0.0,0.44,118.35,61.57,118.34884
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,268.46,1.97,2.2,209.65,152.84,209.62133
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,269.16,2.24,4.27,302.03,245.07,301.84911
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,269.69,2.21,6.28,393.15,335.8,392.57856
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,270.04,0.56,6.81,487.99,430.02,486.80013
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,273.04,0.86,7.51,580.39,521.7,578.47935
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,275.68,1.84,9.17,673.13,613.46,670.23574
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,281.67,2.99,11.79,768.01,706.75,763.52765
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,281.32,3.68,15.27,862.63,798.73,855.50762
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,285.37,4.07,18.93,957.19,889.1,945.87531
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,285.37,2.12,20.95,1052.6,978.78,1035.56092
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,288.75,4.68,24.53,1134.04,1053.88,1110.66154
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,292.82,8.36,32.29,1229.69,1137.96,1194.7357
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,293.55,2.93,35.07,1325.64,1217.79,1274.57294
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,295.69,4.71,39.35,1420.53,1293.35,1350.13149
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,297.99,5.06,43.92,1515.84,1364.57,1421.35103
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,300.33,3.33,46.59,1610.38,1431.12,1487.90165
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,301.59,2.54,48.79,1704.6,1494.54,1551.32286
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,303.69,1.93,49.79,1801.95,1558.04,1614.82113
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,304.18,0.66,50.29,1896.26,1618.61,1675.39234
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,304.13,0.76,51.02,1991.93,1679.27,1736.04595
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,304.73,0.51,51.14,2086.34,1738.58,1795.35825
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,305.48,1.27,52.16,2179.36,1796.29,1853.07387
500292372400,MPB-35,MILNEPT,MILNE_SCHRADER,FINAL1,306.4,1.54,50.86,2275.98,1856.43,1913.2079
