,api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
0,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-66.2,0.0
1,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,302.0,0.0,0.8,177.0,110.79,176.99425
2,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,11.75,0.63,0.35,296.89,230.68,296.87902
3,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,53.3,1.63,1.7,386.03,319.8,386.00337
4,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,48.05,2.98,4.35,475.36,409.0,475.20109
5,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,50.07,3.68,7.61,564.01,497.16,563.35688
6,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,52.27,5.6,12.64,654.06,585.78,651.97635
7,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,54.28,1.39,13.88,749.43,678.6,744.8024
8,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,54.69,2.28,15.95,840.17,766.28,832.48051
9,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,49.89,2.62,18.07,937.24,859.1,925.30339
10,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,52.41,1.1,18.67,1028.1,945.33,1011.53425
11,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,55.28,0.95,18.62,1124.49,1036.67,1102.86742
12,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,54.2,2.23,20.66,1217.42,1124.19,1190.38671
13,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,48.41,4.61,24.35,1310.76,1210.41,1276.61428
14,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,44.62,5.09,28.81,1404.51,1294.24,1360.44081
15,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,45.36,3.07,31.66,1498.15,1375.13,1441.33466
16,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,46.32,0.85,31.05,1591.2,1454.6,1520.79574
17,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,49.64,2.65,32.79,1684.56,1533.84,1600.04166
18,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,49.32,1.01,31.9,1774.32,1609.67,1675.87396
19,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,51.07,0.96,31.77,1871.59,1692.31,1758.51346
20,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,51.89,2.85,34.39,1964.73,1770.35,1836.54993
21,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,52.88,6.38,40.32,2058.12,1844.55,1910.75239
22,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,53.47,5.83,45.76,2151.71,1912.93,1979.1298
23,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,54.93,1.24,46.23,2244.6,1977.46,2043.66407
24,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,55.3,2.94,48.95,2337.63,2040.2,2106.40064
25,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,54.49,4.45,53.07,2431.21,2099.07,2165.26765
26,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,53.99,5.36,58.04,2524.33,2151.72,2217.92142
27,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,54.39,4.93,62.72,2619.52,2198.76,2264.95571
28,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,55.21,1.41,63.82,2713.14,2240.86,2307.06466
29,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,54.63,3.3,66.87,2806.8,2279.93,2346.13091
30,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,54.98,1.35,68.1,2900.8,2315.93,2382.1253
31,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,55.28,0.95,68.94,2994.33,2350.17,2416.37354
32,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,55.7,1.15,69.94,3087.77,2382.99,2449.18826
33,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,56.86,1.29,70.42,3180.47,2414.42,2480.62057
34,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,56.33,0.86,71.04,3273.15,2445.01,2511.20689
35,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,56.35,0.6,71.6,3366.75,2474.99,2541.18519
36,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,55.68,0.71,71.44,3459.35,2504.34,2570.53724
37,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,56.38,0.75,71.28,3550.18,2533.37,2599.56872
38,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,56.44,0.15,71.41,3643.66,2563.27,2629.47005
39,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,56.85,0.63,71.85,3737.17,2592.74,2658.93997
40,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,56.64,1.51,73.25,3830.91,2620.85,2687.04943
41,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,58.31,3.13,70.77,3924.9,2649.88,2716.07793
42,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,59.22,1.03,71.2,4018.26,2680.3,2746.49658
43,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,60.09,1.86,69.68,4111.02,2711.35,2777.55168
44,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,60.35,2.0,67.83,4204.55,2745.24,2811.44148
45,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,61.54,1.43,67.08,4297.51,2780.88,2847.08401
46,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,62.89,2.71,64.85,4391.47,2819.15,2885.35247
47,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,66.71,4.2,62.95,4484.83,2860.24,2926.43559
48,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,72.88,5.9,63.08,4578.1,2902.59,2968.79001
49,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,79.01,6.13,61.23,4671.47,2946.23,3012.43204
50,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,83.2,4.29,59.61,4764.35,2992.1,3058.2951
51,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,88.99,5.55,58.27,4856.89,3039.87,3106.0685
52,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,94.93,5.41,57.41,4951.24,3090.12,3156.32141
53,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,96.64,1.57,57.11,5044.96,3140.81,3207.01038
54,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,98.09,2.46,55.16,5138.16,3192.74,3258.94437
55,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,101.49,3.08,54.33,5232.14,3247.0,3313.20131
56,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,108.27,5.93,53.75,5325.14,3301.65,3367.85434
57,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,112.45,3.75,54.63,5418.44,3356.26,3422.45949
58,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,116.41,3.47,54.57,5511.41,3410.13,3476.3295
59,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,119.08,3.41,56.86,5604.56,3462.6,3528.80479
60,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,122.44,3.02,57.27,5699.03,3513.98,3580.17719
61,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,125.41,3.42,55.22,5792.73,3566.05,3632.2462
62,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,128.92,3.09,55.15,5886.12,3619.38,3685.57645
63,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,131.92,2.8,55.99,5979.59,3672.23,3738.43203
64,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,136.65,5.24,58.77,6072.23,3722.19,3788.38622
65,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,140.92,5.04,61.69,6165.82,3768.67,3834.86666
66,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,145.19,4.14,60.83,6258.65,3813.32,3879.51811
67,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,151.92,6.68,62.82,6352.24,3857.55,3923.74543
68,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,157.17,5.05,63.34,6445.58,3899.83,3966.02812
69,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,165.1,7.69,64.42,6539.27,3941.13,4007.32792
70,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,170.38,5.28,65.65,6632.85,3980.65,4046.84695
71,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,174.03,3.57,65.28,6726.51,4019.55,4085.74999
72,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,176.95,2.89,65.64,6819.15,4058.03,4124.23285
73,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,179.09,4.36,69.23,6913.12,4094.09,4160.28975
74,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,179.12,5.25,74.09,7005.61,4123.18,4189.38349
75,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,179.48,6.15,79.86,7099.62,4144.36,4210.56222
76,500292310500,MPS-03,MILNEPT,MILNE_SCHRADER,179.95,5.33,84.83,7193.29,4156.84,4223.03595
