,api,sw_name,bu_id,project,azimuth,dog_leg,inclination,meas_depth,subsea_depth,tvd_depth
0,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,0.0,0.0,0.0,0.0,-58.77,0.0
1,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,50.62,0.0,0.32,134.2,75.43,134.1993
2,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,70.1,0.31,0.57,227.97,169.2,227.96645
3,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,85.41,0.47,0.96,321.43,262.65,321.41803
4,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,126.75,2.65,3.09,414.13,355.29,414.05828
5,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,137.36,1.91,4.75,508.38,449.32,508.08569
6,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,139.58,3.94,8.34,599.73,540.06,598.82563
7,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,142.11,3.99,12.09,694.37,633.18,691.94936
8,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,146.41,3.14,14.89,789.16,725.35,784.11735
9,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,147.8,4.7,19.34,884.18,816.14,874.90709
10,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,147.73,4.43,23.46,977.23,902.75,961.52324
11,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,145.77,3.37,26.57,1072.74,989.3,1048.0651
12,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,144.57,2.51,28.87,1167.04,1072.77,1131.53758
13,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,145.36,2.06,26.94,1262.59,1157.2,1215.9739
14,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,146.1,0.63,26.45,1356.15,1240.79,1299.56148
15,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,146.25,0.71,25.77,1451.97,1326.83,1385.60273
16,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,145.86,0.36,26.06,1546.43,1411.79,1470.56422
17,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,145.11,2.34,28.24,1640.81,1495.77,1554.54024
18,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,145.48,0.21,28.14,1736.22,1579.86,1638.63345
19,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,144.75,0.92,27.33,1831.43,1664.13,1722.90438
20,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,144.33,1.28,28.52,1925.36,1747.13,1805.896
21,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,143.83,1.76,30.18,2020.66,1830.19,1888.96082
22,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,144.44,0.6,29.7,2115.73,1912.57,1971.34368
23,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,144.53,1.77,31.38,2210.47,1994.17,2052.93805
24,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,145.27,0.41,31.34,2305.87,2075.63,2134.40193
25,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,145.99,1.19,30.27,2401.37,2157.66,2216.42756
26,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,146.89,0.49,30.36,2496.55,2239.82,2298.59353
27,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,144.24,1.58,29.64,2591.75,2322.27,2381.04241
28,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,144.82,0.9,28.83,2687.03,2405.42,2464.18562
29,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,143.33,0.76,28.85,2781.09,2487.81,2546.58057
30,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,144.07,1.07,29.83,2878.71,2572.91,2631.67798
31,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,142.11,1.2,29.2,2974.43,2656.21,2714.97776
32,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,141.17,0.78,28.62,3069.33,2739.28,2798.05154
33,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,141.84,0.99,29.5,3164.45,2822.43,2881.19656
34,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,141.0,0.67,29.02,3259.13,2905.03,2963.79665
35,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,141.33,0.6,29.56,3353.55,2987.38,3046.14537
36,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,140.63,4.95,34.21,3447.84,3067.42,3126.1864
37,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,140.84,1.75,35.87,3542.94,3145.28,3204.04714
38,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,139.31,1.48,36.92,3636.87,3220.89,3279.65639
39,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,138.69,3.48,40.25,3733.13,3296.12,3354.89118
40,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,137.79,3.69,43.68,3827.56,3366.33,3425.09534
41,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,136.86,3.48,46.89,3921.85,3432.66,3491.42831
42,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,135.63,2.92,49.49,4016.22,3495.57,3554.33751
43,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,132.65,5.62,54.41,4113.26,3555.37,3614.13836
44,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,127.91,5.54,57.91,4208.27,3608.29,3667.06011
45,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,125.63,5.19,62.44,4303.54,3655.67,3714.43571
46,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,125.71,4.03,66.31,4399.52,3697.17,3755.93769
47,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,127.04,5.42,71.33,4494.88,3731.61,3790.38207
48,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,125.31,3.83,74.5,4588.17,3759.02,3817.78875
49,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,126.84,4.29,78.41,4685.62,3781.84,3840.60994
50,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,127.63,4.73,82.88,4781.49,3797.42,3856.19071
51,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,128.25,2.71,83.44,4812.15,3801.07,3859.84248
52,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,128.85,2.95,84.76,4861.24,3806.12,3864.88888
53,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,130.01,2.47,86.81,4956.51,3813.12,3871.89178
54,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,128.85,1.41,86.18,5050.29,3818.86,3877.62599
55,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,125.24,3.97,85.0,5145.7,3826.2,3884.9654
56,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,121.82,3.56,84.75,5241.55,3834.76,3893.53084
57,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,121.81,0.07,84.82,5339.24,3843.64,3902.41096
58,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,123.29,1.82,85.69,5433.39,3851.43,3910.20027
59,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,125.14,2.42,87.11,5529.8,3857.49,3916.25504
60,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,125.14,0.4,87.48,5622.95,3861.88,3920.65187
61,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,124.41,1.31,88.53,5720.77,3865.29,3924.058
62,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,123.99,0.54,88.22,5816.57,3868.01,3926.77547
63,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,123.21,0.91,87.85,5911.2,3871.25,3930.02105
64,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,124.29,2.35,89.77,6004.85,3873.2,3931.9667
65,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,123.57,2.47,92.05,6101.62,3871.66,3930.43071
66,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,122.37,1.28,92.3,6196.91,3868.04,3926.81497
67,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,122.36,0.01,92.3,6292.47,3864.21,3922.98079
68,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,122.87,0.57,92.49,6387.24,3860.25,3919.02128
69,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,122.91,1.05,91.49,6482.8,3856.93,3915.70381
70,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,123.22,0.78,90.82,6577.85,3855.02,3913.78868
71,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,123.78,0.7,90.45,6673.48,3853.96,3912.72964
72,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,126.36,2.93,91.56,6769.2,3852.28,3911.05129
73,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,128.4,2.23,91.0,6864.23,3850.16,3908.92907
74,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,129.99,1.67,91.19,6960.34,3848.32,3907.09308
75,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,129.81,1.12,90.14,7055.11,3847.22,3905.99397
76,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,126.37,3.69,90.63,7149.25,3846.59,3905.362
77,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,122.47,4.14,90.01,7244.65,3846.06,3904.82978
78,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,123.02,0.97,90.76,7340.06,3845.42,3904.18948
79,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,123.78,0.84,90.57,7432.88,3844.34,3903.11295
80,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,123.75,0.71,89.89,7528.28,3843.96,3902.73079
81,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,124.91,2.3,87.98,7625.64,3845.77,3904.54117
82,500292362500,MPM-14,MILNEPT,MILNE_SCHRADER,125.56,0.79,87.6,7720.63,3849.44,3908.205
